Exploding Kitten,Attack,Skip,Favor,Shuffle,See-The-Future,Draw-From-Bottom,Defuse,Taco,Watermelon,Potato,Beard,Rainbow,Last Card Played Index,Cards in Deck,Attack Winrate,Skip Winrate,Favor Winrate,Shuffle Winrate,See-The-Future Winrate,Draw-From-Bottom Winrate,Defuse Winrate,Taco Winrate,Watermelon Winrate,Potato Winrate,Beard Winrate,Rainbow Winrate,Draw Winrate
0,0,1,0,2,0,0,3,0,1,2,2,1,1,18,0,1.0,0,0.8333333333333334,0,0,0,0,0,0.6666666666666666,0.3333333333333333,0,0.3333333333333333
0,0,1,0,0,0,0,3,2,1,1,2,2,4,17,0,0.5,0,0,0,0,0,1.0,0,0,1.0,0.75,0.5
0,0,1,0,0,0,0,3,2,1,1,2,2,1,18,0,1.0,0,0,0,0,0,1.0,0,0,0.5,1.0,0.5
0,0,0,0,1,0,0,3,2,1,2,2,1,1,18,0,0,0,1.0,0,0,0,0.8333333333333334,0,1.0,0.5,0,0.16666666666666666
0,0,1,1,0,0,0,3,1,2,2,1,1,1,17,0,0.12149532710280374,0.9382022471910112,0,0,0,0,0,0.8064516129032258,0.717948717948718,0,0,0.1625
0,2,0,0,1,0,0,1,0,2,0,1,2,1,18,0.6944444444444444,0,0,0.4262295081967213,0,0,0,0,0.34782608695652173,0,0,0.26666666666666666,0.5970149253731343
0,3,0,0,1,0,0,1,0,2,0,1,2,2,17,0.8095238095238095,0,0,0.2,0,0,0,0,0.23170731707317074,0,0,0.19696969696969696,0.75
0,0,1,1,0,0,0,3,1,2,1,1,2,1,17,0,0.125,0.8,0,0,0,0,0,0.5,0,0,0.8571428571428571,0.3333333333333333
0,3,0,1,1,0,0,1,0,2,0,1,1,2,17,0.6666666666666666,0,0.3333333333333333,0.38461538461538464,0,0,0,0,0.2,0,0,0,0.7647058823529411
0,3,0,1,1,0,0,1,0,1,0,2,1,4,17,0.7291666666666666,0,0.27692307692307694,0.308411214953271,0,0,0,0,0,0,0.07692307692307693,0,0.15254237288135594
0,1,0,0,1,0,0,3,2,1,1,2,1,1,18,0.23076923076923078,0,0,0.7692307692307693,0,0,0,0.8235294117647058,0,0,0.9130434782608695,0,0.08695652173913043
0,0,0,1,1,0,0,2,1,1,2,1,2,1,18,0,0,1.0,1.0,0,0,0,0,0,1.0,0,1.0,0.5
0,0,1,0,1,0,0,2,1,1,2,2,1,2,17,0,0.14285714285714285,0,0.6666666666666666,0,0,0,0,0,0.8571428571428571,0.6666666666666666,0,1.0
0,0,1,0,0,0,0,3,1,1,2,2,2,2,16,0,0.2,0,0,0,0,0,0,0,0.6,1.0,1.0,0.16666666666666666
0,0,1,0,0,0,0,3,1,1,2,2,2,1,16,0,0.9130434782608695,0,0,0,0,0,0,0,0.5714285714285714,0.8125,0.5714285714285714,0.7272727272727273
0,0,2,0,1,0,0,3,1,1,2,2,1,4,15,0,0.1891891891891892,0,0.4444444444444444,0,0,0,0,0,0.7391304347826086,0.7777777777777778,0,0.15384615384615385
0,0,2,0,1,0,0,3,1,1,2,2,1,1,16,0,0.7058823529411765,0,0.42857142857142855,0,0,0,0,0,0.6666666666666666,0.7222222222222222,0,0.9423076923076923
0,1,1,0,1,0,0,3,1,2,0,0,1,10,17,0.17647058823529413,0.23076923076923078,0,0.4,0,0,0,0,0.8333333333333334,0,0,0,0.25
0,0,1,0,1,0,0,3,2,0,2,0,1,9,17,0,0.2857142857142857,0,0.5714285714285714,0,0,0,0.7142857142857143,0,0.8,0,0,0.6666666666666666
0,1,1,0,1,0,0,3,2,1,0,0,1,11,17,0.6666666666666666,0.3333333333333333,0,0.8333333333333334,0,0,0,0.8333333333333334,0,0,0,0,0.4
0,0,1,0,0,0,0,3,1,1,2,2,2,4,17,0,0.5,0,0,0,0,0,0,0,1.0,1.0,0.6666666666666666,0.5
0,0,1,0,0,0,0,3,1,1,2,2,2,4,17,0,0.25,0,0,0,0,0,0,0,1.0,1.0,0.3333333333333333,0.16666666666666666
0,0,1,0,0,0,0,3,1,2,2,2,1,4,15,0,0.17857142857142858,0,0,0,0,0,0,0.6428571428571429,0.6428571428571429,0.8275862068965517,0,0.6666666666666666
0,0,1,0,0,0,0,3,1,2,2,2,1,1,16,0,0.8,0,0,0,0,0,0,0.8571428571428571,0.8,0.8181818181818182,0,0.8
0,0,1,0,1,0,0,3,2,2,2,0,1,4,17,0,0.5,0,1.0,0,0,0,0.0,1.0,1.0,0,0,1.0
0,0,1,0,1,0,0,3,2,2,2,0,1,1,18,0,1.0,0,1.0,0,0,0,1.0,1.0,1.0,0,0,1.0
0,0,0,0,1,0,0,3,2,2,1,2,1,1,18,0,0,0,1.0,0,0,0,1.0,0.6666666666666666,0,1.0,0,1.0
0,0,1,1,1,0,0,3,1,2,1,1,1,4,15,0,0.34328358208955223,0.8409785932721713,0.8051948051948052,0,0,0,0,0.7961165048543689,0,0,0,0.17049180327868851
0,0,1,1,1,0,0,3,1,2,1,1,1,1,16,0,0.875,0.8157894736842105,0.8571428571428571,0,0,0,0,0.8383838383838383,0,0,0,0.8446601941747572
0,0,1,1,0,0,0,2,1,2,2,1,1,1,17,0,0.12727272727272726,0.7966101694915254,0,0,0,0,0,0.8943089430894309,0.7692307692307693,0,0,0.19696969696969696
0,0,1,1,0,0,0,3,1,2,2,1,1,1,17,0,0.6666666666666666,0.75,0,0,0,0,0,0.9166666666666666,0.6,0,0,0.6666666666666666
0,1,1,1,0,0,0,3,1,2,0,1,1,10,17,0.2,0.5,0.7777777777777778,0,0,0,0,0,0.6666666666666666,0,0,0,0.2222222222222222
0,0,1,1,0,0,0,3,1,0,2,1,2,9,17,0,0.11764705882352941,0.8181818181818182,0,0,0,0,0,0,0.7,0,0.8181818181818182,0.25
0,0,1,1,0,0,0,3,1,0,2,2,1,9,17,0,0.07142857142857142,0.9285714285714286,0,0,0,0,0,0,0.625,0.5714285714285714,0,0.5
0,0,1,0,0,0,0,3,1,2,2,1,2,3,17,0,0.07407407407407407,0,0,0,0,0,0,0.8928571428571429,0.85,0,0.8928571428571429,0.21052631578947367
0,1,1,0,0,0,0,3,1,2,2,1,1,1,17,0.08695652173913043,0.6,0,0,0,0,0,0,0.5555555555555556,0.9130434782608695,0,0,0.3076923076923077
0,2,0,0,1,0,0,1,0,2,0,1,2,2,17,0.8947368421052632,0,0,0.16,0,0,0,0,0.3387096774193548,0,0,0.2702702702702703,0.7317073170731707
0,2,0,0,1,0,0,1,0,2,0,1,2,1,18,0.8888888888888888,0,0,0.29411764705882354,0,0,0,0,0.1111111111111111,0,0,0.29411764705882354,0.4230769230769231
0,3,0,1,1,0,0,1,0,2,0,1,0,12,17,1.0,0,0.21052631578947367,0.17647058823529413,0,0,0,0,0.21052631578947367,0,0,0,0.5961538461538461
