Exploding Kitten,Attack,Skip,Favor,Shuffle,See-The-Future,Draw-From-Bottom,Defuse,Taco,Watermelon,Potato,Beard,Rainbow,Last Card Played Index,Cards in Deck,Attack Winrate,Skip Winrate,Favor Winrate,Shuffle Winrate,See-The-Future Winrate,Draw-From-Bottom Winrate,Defuse Winrate,Taco Winrate,Watermelon Winrate,Potato Winrate,Beard Winrate,Rainbow Winrate,Draw Winrate
0,1,2,2,1,0,0,2,1,0,1,0,0,1,22,0.35,0.5555555555555556,0.5384615384615384,0.375,0,0,0,0,0,0,0,0,0.3333333333333333
0,1,2,2,1,0,0,2,1,0,1,0,0,2,23,0.4,0.14285714285714285,0.7142857142857143,0.3333333333333333,0,0,0,0,0,0,0,0,0.125
0,1,1,2,1,0,0,1,1,0,1,0,0,2,23,0.5,0.14285714285714285,0.5,0.3333333333333333,0,0,0,0,0,0,0,0,0.4
0,1,1,2,1,0,0,1,1,0,1,0,0,1,24,0.5,0.5,0.5,0.75,0,0,0,0,0,0,0,0,0.5
0,1,1,2,1,0,0,1,1,0,1,0,0,2,24,0.5,0.5,0.6666666666666666,0.7,0,0,0,0,0,0,0,0,0.6
0,1,1,2,1,0,0,1,1,0,1,0,0,1,24,0.75,0.5833333333333334,0.25,0.3333333333333333,0,0,0,0,0,0,0,0,0.5454545454545454
0,1,2,2,1,0,0,1,1,1,1,0,0,2,21,0.2608695652173913,0.22580645161290322,0.72,0.375,0,0,0,0,0,0,0,0,0.2413793103448276
0,1,2,2,1,0,0,1,1,1,1,0,0,2,22,0.35714285714285715,0.3620689655172414,0.42105263157894735,0.6428571428571429,0,0,0,0,0,0,0,0,0.2911392405063291
0,1,2,2,1,0,0,1,1,1,1,0,0,1,22,0.26666666666666666,0.5,0.7777777777777778,0.7857142857142857,0,0,0,0,0,0,0,0,0.45454545454545453
0,1,1,2,1,0,0,1,1,0,1,0,0,2,22,0.47058823529411764,0.3333333333333333,0.6666666666666666,0.625,0,0,0,0,0,0,0,0,0.5384615384615384
0,1,1,2,1,0,0,1,1,0,1,0,0,2,23,0.3333333333333333,0.2222222222222222,0.5,0.6,0,0,0,0,0,0,0,0,0.2222222222222222
0,1,1,2,1,0,0,1,1,0,1,0,0,1,23,0.25,0.782608695652174,0.5555555555555556,0.5833333333333334,0,0,0,0,0,0,0,0,0.5
0,2,1,0,1,0,0,1,1,2,0,1,0,1,22,0.7857142857142857,0.7297297297297297,0,0.37142857142857144,0,0,0,0,0.19230769230769232,0,0,0,0.5342465753424658
0,1,2,1,1,0,0,2,1,0,1,0,0,3,23,0.09985935302390998,0.2185792349726776,0.7247706422018348,0.6379310344827587,0,0,0,0,0,0,0,0,0.5151515151515151
0,1,2,2,1,0,0,1,1,0,1,0,1,1,23,0.2,0.5714285714285714,0.6875,0.6666666666666666,0,0,0,0,0,0,0,0,0.6666666666666666
0,1,2,1,1,0,0,2,1,0,1,0,0,3,24,0.14736842105263157,0.8313253012048193,0.9366515837104072,0.7333333333333333,0,0,0,0,0,0,0,0,0.8352941176470589
0,1,1,2,1,0,0,1,1,0,1,0,0,2,24,0.26666666666666666,0.75,0.6363636363636364,0.7368421052631579,0,0,0,0,0,0,0,0,0.75
0,1,3,1,1,0,0,1,1,0,1,1,0,3,23,0.41379310344827586,0.32608695652173914,0.47058823529411764,0.5862068965517241,0,0,0,0,0,0,0,0,0.5
0,1,2,2,0,0,0,1,1,0,2,0,0,4,23,0.31485758275596615,0.36538461538461536,0.729533490651661,0,0,0,0,0,0,0.7390928725701944,0,0,0.2878457059679767
0,2,3,1,1,0,0,1,1,0,1,0,0,3,23,0.4166666666666667,0.5714285714285714,0.42857142857142855,0.6875,0,0,0,0,0,0,0,0,0.5714285714285714
0,2,1,1,1,0,0,1,1,0,1,0,0,2,24,0.75,0.5,0.5555555555555556,0.42857142857142855,0,0,0,0,0,0,0,0,0.4
0,1,1,1,1,0,0,1,2,0,1,0,0,3,24,0.2558139534883721,0.38333333333333336,0.5142857142857142,0.44,0,0,0,0.3125,0,0,0,0,0.35064935064935066
0,1,1,1,0,0,0,1,2,0,1,0,0,3,24,0.4358974358974359,0.2916666666666667,0.35294117647058826,0,0,0,0,0.6976744186046512,0,0,0,0,0.4090909090909091
0,1,1,2,0,0,0,1,2,0,1,0,0,1,24,0.17647058823529413,0.17647058823529413,0.25,0,0,0,0,0.4,0,0,0,0,0.17647058823529413
0,1,1,1,1,0,0,1,2,0,1,0,0,3,24,0.5,1.0,0.5,1.0,0,0,0,0.5,0,0,0,0,1.0
0,1,2,2,0,0,0,1,1,0,2,0,0,1,23,0.5,1.0,0.5,0,0,0,0,0,0,1.0,0,0,0.5
0,1,1,1,1,0,0,1,1,1,1,0,0,2,23,0.3333333333333333,0.6666666666666666,0.5,0.5,0,0,0,0,0,0,0,0,0.25
0,1,1,1,1,0,0,1,1,1,1,0,0,1,24,0.3333333333333333,0.6666666666666666,0.5,0.75,0,0,0,0,0,0,0,0,0.6666666666666666
0,1,3,1,1,0,0,2,1,0,1,0,0,3,22,0.36363636363636365,0.29411764705882354,0.7894736842105263,0.6363636363636364,0,0,0,0,0,0,0,0,0.2
0,1,3,1,1,0,0,2,1,0,1,0,0,2,23,0.6,0.36,0.16666666666666666,0.6785714285714286,0,0,0,0,0,0,0,0,0.19230769230769232
0,1,3,1,1,0,0,2,1,0,1,0,0,1,23,0.3333333333333333,0.7083333333333334,0.7272727272727273,0.6842105263157895,0,0,0,0,0,0,0,0,0.625
0,1,1,1,1,0,0,2,1,0,1,0,0,2,23,0.3684210526315789,0.2571428571428571,0.8,0.6111111111111112,0,0,0,0,0,0,0,0,0.1951219512195122
0,1,1,1,1,0,0,2,1,0,1,0,0,2,24,0.15151515151515152,0.3125,0.6875,0.7619047619047619,0,0,0,0,0,0,0,0,0.1724137931034483
0,1,1,1,1,0,0,2,1,0,1,0,0,1,24,0.3953488372093023,0.7303370786516854,0.6304347826086957,0.6875,0,0,0,0,0,0,0,0,0.676923076923077
0,1,1,1,1,0,0,2,1,0,1,0,0,2,23,0.10526315789473684,0.2631578947368421,0.6666666666666666,0.8918918918918919,0,0,0,0,0,0,0,0,0.21739130434782608
0,1,1,1,1,0,0,2,1,0,1,0,0,2,24,0.2483221476510067,0.34285714285714286,0.7272727272727273,0.7280701754385965,0,0,0,0,0,0,0,0,0.3793103448275862
0,1,1,1,1,0,0,2,1,0,1,0,0,1,24,0.3829787234042553,0.7543859649122807,0.7,0.7431192660550459,0,0,0,0,0,0,0,0,0.6973684210526315
0,1,2,1,1,0,0,1,1,0,1,0,0,3,23,0.5,1.0,1.0,1.0,0,0,0,0,0,0,0,0,0.3333333333333333
0,1,1,2,1,0,0,1,1,0,1,0,0,4,23,0.3333333333333333,1.0,0.75,0.75,0,0,0,0,0,0,0,0,0.16666666666666666
0,1,1,2,1,0,0,1,1,0,1,0,0,1,24,0.6,0.6666666666666666,0.7777777777777778,0.25,0,0,0,0,0,0,0,0,0.5714285714285714
0,1,1,1,1,0,0,2,1,0,1,0,0,3,24,0.6666666666666666,0.16666666666666666,0.75,0.6666666666666666,0,0,0,0,0,0,0,0,0.16666666666666666
0,1,2,0,2,0,0,1,1,2,0,1,0,1,22,0.29411764705882354,0.75,0,0.2,0,0,0,0,0.42857142857142855,0,0,0,0.5714285714285714
0,1,1,0,1,0,0,1,2,1,0,1,0,4,23,1.0,0.5,0,0.6428571428571429,0,0,0,0.6,0,0,0,0,0.6153846153846154
0,2,1,0,2,0,0,1,1,2,0,1,1,-1,19,0.5833333333333334,0.5679012345679012,0,0.28125,0,0,0,0,0.46534653465346537,0,0,0,0.5733333333333334
0,2,1,0,2,0,0,1,1,2,0,1,1,2,20,0.515625,0.6363636363636364,0,0.41025641025641024,0,0,0,0,0.1875,0,0,0,0.45121951219512196
0,1,3,1,1,0,0,1,1,0,1,1,0,3,21,0.3076923076923077,0.3333333333333333,0.8,0.4,0,0,0,0,0,0,0,0,0.36363636363636365
0,1,3,1,0,0,0,1,2,0,1,1,0,3,21,0.16666666666666666,0.7777777777777778,0.6,0,0,0,0,0.6,0,0,0,0,0.75
0,2,1,0,2,0,0,1,1,1,0,2,0,1,21,0.7058823529411765,0.4307692307692308,0,0.25,0,0,0,0,0,0,0.5689655172413793,0,0.5428571428571428
0,2,1,0,2,0,0,1,1,2,0,2,0,2,20,0.6,0.65,0,0.43333333333333335,0,0,0,0,0.23076923076923078,0,0.4722222222222222,0,0.6428571428571429
0,2,1,0,2,0,0,1,1,2,0,2,0,2,21,0.4444444444444444,0.5714285714285714,0,0.5833333333333334,0,0,0,0,0.2,0,0.5454545454545454,0,0.5
0,2,1,0,2,0,0,1,1,2,0,2,0,1,21,0.5,0.5,0,0.16666666666666666,0,0,0,0,0.4666666666666667,0,0.5454545454545454,0,0.16666666666666666
0,1,2,1,1,0,0,1,1,0,1,0,0,3,22,0.5,0.25,0.5789473684210527,0.6428571428571429,0,0,0,0,0,0,0,0,0.3333333333333333
0,1,1,0,2,0,0,1,1,2,0,1,0,1,22,0.5,0.2,0,0.42857142857142855,0,0,0,0,0.4444444444444444,0,0,0,0.75
0,2,2,0,2,0,0,1,1,2,0,0,0,11,21,1.0,1.0,0,0.3333333333333333,0,0,0,0,0.3333333333333333,0,0,0,0.6666666666666666
0,2,1,0,1,0,0,1,1,2,0,2,0,4,21,1.0,0.6666666666666666,0,0.0,0,0,0,0,0.3333333333333333,0,0.3333333333333333,0,0.4
0,2,1,1,2,0,0,1,1,0,0,2,0,9,21,0.5,1.0,0.42857142857142855,0.0,0,0,0,0,0,0,0.42857142857142855,0,0.6666666666666666
0,2,1,1,1,0,0,1,1,0,0,1,0,4,22,0.47058823529411764,0.4166666666666667,0.4,0.46153846153846156,0,0,0,0,0,0,0,0,0.36363636363636365
0,2,1,0,1,0,0,1,1,2,0,2,0,4,21,0.6666666666666666,0.42857142857142855,0,0.4,0,0,0,0,0.0,0,0.3333333333333333,0,1.0
0,2,1,0,1,0,0,2,1,2,0,1,0,1,21,0.5,0.46153846153846156,0,0.5384615384615384,0,0,0,0,0.2857142857142857,0,0,0,1.0
0,1,3,1,1,0,0,1,1,1,1,0,0,3,21,0.4,1.0,0.42857142857142855,0.25,0,0,0,0,0,0,0,0,0.5714285714285714
0,1,3,1,0,0,0,1,2,1,1,0,0,3,22,0.2857142857142857,0.7777777777777778,0.3333333333333333,0,0,0,0,0.6,0,0,0,0,0.7142857142857143
0,1,3,1,0,0,0,1,2,1,1,0,0,3,21,0.4444444444444444,0.6,0.5,0,0,0,0,0.625,0,0,0,0,1.0
0,1,3,1,1,0,0,1,1,0,1,1,0,3,20,0.625,0.7142857142857143,0.625,0.375,0,0,0,0,0,0,0,0,0.3333333333333333
0,2,1,1,1,0,0,1,1,0,0,1,0,9,21,0.3939393939393939,0.8571428571428571,0.2222222222222222,0.5238095238095238,0,0,0,0,0,0,0,0,0.4583333333333333
0,1,3,1,1,0,0,1,1,0,1,1,0,1,21,0.25,0.5,0.75,0.8,0,0,0,0,0,0,0,0,0.6
0,2,1,0,1,0,0,1,1,2,0,1,0,4,21,0.6,0.6206896551724138,0,0.3181818181818182,0,0,0,0,0.3181818181818182,0,0,0,0.6666666666666666
0,2,1,0,1,0,0,1,1,2,0,1,0,2,22,0.55,0.6428571428571429,0,0.45454545454545453,0,0,0,0,0.125,0,0,0,0.5238095238095238
0,2,1,0,1,0,0,1,1,2,0,1,0,1,22,0.5454545454545454,0.2777777777777778,0,0.47058823529411764,0,0,0,0,0.21428571428571427,0,0,0,0.16666666666666666
0,1,2,1,1,0,0,1,1,0,1,0,0,2,21,0.3333333333333333,0.3333333333333333,0.8571428571428571,0.6666666666666666,0,0,0,0,0,0,0,0,1.0
0,2,1,1,1,0,0,1,1,0,0,1,0,9,22,1.0,0.4444444444444444,0.7333333333333333,0.5,0,0,0,0,0,0,0,0,0.4444444444444444
0,1,2,1,1,0,0,1,1,0,1,0,0,2,22,0.5714285714285714,1.0,0.6666666666666666,0.25,0,0,0,0,0,0,0,0,1.0
0,2,1,0,1,0,0,1,1,2,0,2,0,1,21,0.7142857142857143,0.3333333333333333,0,0.2,0,0,0,0,0.2,0,0.2,0,0.3684210526315789
0,1,3,1,1,0,0,1,1,1,1,0,0,1,22,0.2857142857142857,0.6,0.7777777777777778,0.3333333333333333,0,0,0,0,0,0,0,0,0.6666666666666666
0,1,3,1,1,0,0,1,1,1,1,0,0,2,21,0.45454545454545453,0.29411764705882354,0.6428571428571429,0.5454545454545454,0,0,0,0,0,0,0,0,0.45454545454545453
0,1,3,1,1,0,0,1,1,1,1,0,0,1,22,0.5,0.6666666666666666,0.6153846153846154,0.6153846153846154,0,0,0,0,0,0,0,0,0.7058823529411765
0,1,2,1,1,0,0,1,1,0,1,0,0,2,22,0.3333333333333333,0.4,0.6666666666666666,0.6,0,0,0,0,0,0,0,0,0.6666666666666666
0,1,2,1,1,0,0,1,1,0,1,0,0,1,23,0.5,0.5,0.625,0.625,0,0,0,0,0,0,0,0,0.7272727272727273
0,1,2,1,0,0,0,2,1,0,2,0,0,1,22,0.3851132686084142,0.3657289002557545,0.8091809775429326,0,0,0,0,0,0,0.6601769911504425,0,0,0.2431648715824358
