Exploding Kitten,Attack,Skip,Favor,Shuffle,See-The-Future,Draw-From-Bottom,Defuse,Taco,Watermelon,Potato,Beard,Rainbow,Last Card Played Index,Cards in Deck,Attack Winrate,Skip Winrate,Favor Winrate,Shuffle Winrate,See-The-Future Winrate,Draw-From-Bottom Winrate,Defuse Winrate,Taco Winrate,Watermelon Winrate,Potato Winrate,Beard Winrate,Rainbow Winrate,Draw Winrate
0,1,0,0,0,0,0,1,0,1,1,1,1,8,1,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,3,0,1,0,1,1,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0.0
0,1,0,0,0,0,0,2,0,1,1,1,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,1,0,0,0,1,2,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,1,0,0,0,2,0,1,1,1,1,8,1,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,3,0,1,0,1,1,3,2,0,0,0,0,0,0,0,0,0,0,0,0,1.0
0,0,1,0,0,0,0,1,2,1,1,1,1,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,1,0,0,0,0,1,0,1,0,2,1,8,2,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1,0,0,1,0,0,2,0,1,1,1,1,7,2,0,0,0,0,0,0,0.0,0,0,0,0,0,0
0,1,0,0,0,0,0,2,0,1,1,1,1,4,2,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0
0,0,0,1,0,0,0,0,2,1,0,1,1,1,2,0,0,0.6666666666666666,0,0,0,0,0.0,0,0,0,0,0.0
